,order_id,customer_id,product_category,product_name,quantity,unit_price,order_date,customer_age,customer_region,shipping_cost,discount_applied,total_amount,discounted_amount,final_amount,order_month,order_quarter
446,ORD0447,CUST111,Clothing,Product_51,4,115.89,26/08/2023,43,North,12.47,15,463.56,394.026,406.496,8,3
447,ORD0448,CUST192,Clothing,Product_24,5,17.41,03/04/2023,43,South,8.03,15,87.05,73.9925,82.0225,4,2
448,ORD0449,CUST225,Home & Garden,Product_99,1,136.7,22/06/2023,63,East,20.97,15,136.7,116.195,137.165,6,2
449,ORD0450,CUST197,Clothing,Product_24,1,71.38,20/03/2023,45,South,19.14,0,71.38,71.38,90.52,3,1
450,ORD0451,CUST061,Books,Product_17,1,180.6,20/04/2023,66,East,8.81,0,180.6,180.6,189.41,4,2
451,ORD0452,CUST048,Books,Product_5,1,178.74,05/08/2023,35,North,12.33,5,178.74,169.803,182.133,8,3
452,ORD0453,CUST147,Home & Garden,Product_20,3,71.81,24/12/2023,49,West,7.12,15,215.43,183.1155,190.2355,12,4
453,ORD0454,CUST004,Sports,Product_21,3,181.18,16/04/2023,20,South,17.56,20,543.54,434.832,452.392,4,2
454,ORD0455,CUST035,Home & Garden,Product_58,3,199.27,16/02/2023,19,South,7.43,15,597.81,508.1385,515.5685,2,1
455,ORD0456,CUST192,Electronics,Product_31,5,166.83,30/06/2023,50,West,24.72,0,834.15,834.15,858.87,6,2
456,ORD0457,CUST049,Electronics,Product_100,5,170.53,05/03/2023,59,South,20.61,15,852.65,724.7525,745.3625,3,1
457,ORD0458,CUST017,Clothing,Product_11,5,57.31,03/09/2023,36,East,12.8,5,286.55,272.2225,285.0225,9,3
458,ORD0459,CUST172,Books,Product_52,2,119.57,01/09/2023,34,West,16.57,0,239.14,239.14,255.71,9,3
459,ORD0460,CUST220,Electronics,Product_15,5,22.78,16/11/2023,61,East,23.23,5,113.9,108.205,131.435,11,4
460,ORD0461,CUST158,Books,Product_83,3,28.03,28/03/2023,50,East,16.08,0,84.09,84.09,100.17,3,1
461,ORD0462,CUST221,Books,Product_7,3,199.79,05/08/2023,29,North,8.49,5,599.37,569.4015,577.8915,8,3
462,ORD0463,CUST046,Clothing,Product_28,2,72.06,07/01/2023,66,East,12.57,5,144.12,136.914,149.484,1,1
463,ORD0464,CUST117,Home & Garden,Product_51,2,152.15,05/10/2023,20,North,21.86,5,304.3,289.085,310.945,10,4
464,ORD0465,CUST006,Electronics,Product_58,5,163.27,03/12/2023,60,South,17.88,10,816.35,734.715,752.595,12,4
465,ORD0466,CUST099,Electronics,Product_5,4,173.02,29/07/2023,66,South,18.01,15,692.08,588.268,606.278,7,3
466,ORD0467,CUST124,Home & Garden,Product_5,2,199.55,18/06/2023,43,North,22.34,10,399.1,359.19,381.53,6,2
467,ORD0468,CUST233,Books,Product_94,1,55.88,26/11/2023,52,East,22.88,5,55.88,53.086,75.966,11,4
468,ORD0469,CUST037,Home & Garden,Product_96,3,17.67,18/05/2023,25,West,23.4,15,53.01,45.0585,68.4585,5,2
469,ORD0470,CUST024,Clothing,Product_8,1,88.13,02/11/2023,69,West,6.9,15,88.13,74.9105,81.8105,11,4
470,ORD0471,CUST093,Electronics,Product_64,3,34.72,18/08/2023,53,North,15.88,0,104.16,104.16,120.04,8,3
471,ORD0472,CUST241,Home & Garden,Product_10,3,14.26,04/11/2023,24,South,19.81,5,42.78,40.641,60.451,11,4
472,ORD0473,CUST046,Home & Garden,Product_38,2,78.48,10/06/2023,63,South,20.14,0,156.96,156.96,177.1,6,2
473,ORD0474,CUST181,Home & Garden,Product_96,2,158.91,01/01/2023,63,West,17.13,0,317.82,317.82,334.95,1,1
474,ORD0475,CUST095,Clothing,Product_92,1,117.57,24/08/2023,53,North,8.34,10,117.57,105.813,114.153,8,3
475,ORD0476,CUST099,Books,Product_81,3,69.43,07/07/2023,33,West,20.95,15,208.29,177.0465,197.9965,7,3
476,ORD0477,CUST188,Clothing,Product_95,1,134.32,04/01/2023,41,East,19.4,0,134.32,134.32,153.72,1,1
477,ORD0478,CUST225,Electronics,Product_8,4,54.08,12/05/2023,18,East,6.72,15,216.32,183.872,190.592,5,2
478,ORD0479,CUST116,Sports,Product_25,1,12.73,06/08/2023,66,North,14.28,15,12.73,10.8205,25.1005,8,3
479,ORD0480,CUST191,Electronics,Product_73,5,155.23,17/09/2023,42,North,8.48,15,776.15,659.7275,668.2075,9,3
480,ORD0481,CUST213,Sports,Product_66,1,128.51,01/01/2023,27,East,11.75,0,128.51,128.51,140.26,1,1
481,ORD0482,CUST160,Clothing,Product_79,5,154.84,12/03/2023,33,South,5.36,15,774.2,658.07,663.43,3,1
482,ORD0483,CUST215,Electronics,Product_50,5,17.4,27/06/2023,33,North,13.01,5,87,82.65,95.66,6,2
483,ORD0484,CUST161,Books,Product_67,5,169.05,08/07/2023,25,East,16,10,845.25,760.725,776.725,7,3
484,ORD0485,CUST067,Sports,Product_49,4,127.71,18/10/2023,46,East,17.39,0,510.84,510.84,528.23,10,4
485,ORD0486,CUST128,Home & Garden,Product_36,1,117.05,08/01/2023,56,South,18.27,0,117.05,117.05,135.32,1,1
486,ORD0487,CUST018,Home & Garden,Product_68,1,128.68,10/09/2023,45,South,21.73,10,128.68,115.812,137.542,9,3
487,ORD0488,CUST025,Home & Garden,Product_78,4,174.24,19/10/2023,23,South,9.31,5,696.96,662.112,671.422,10,4
488,ORD0489,CUST234,Home & Garden,Product_41,3,121.52,01/09/2023,33,South,7.41,0,364.56,364.56,371.97,9,3
489,ORD0490,CUST223,Home & Garden,Product_89,2,120.38,03/05/2023,37,West,22.03,0,240.76,240.76,262.79,5,2
490,ORD0491,CUST054,Electronics,Product_62,1,198.23,26/10/2023,33,South,8.13,10,198.23,178.407,186.537,10,4
491,ORD0492,CUST058,Books,Product_10,2,153.78,10/10/2023,24,West,24.5,0,307.56,307.56,332.06,10,4
492,ORD0493,CUST067,Electronics,Product_21,4,94.04,01/02/2023,58,North,21.85,15,376.16,319.736,341.586,2,1
493,ORD0494,CUST104,Sports,Product_36,3,144.41,30/11/2023,31,East,15.02,0,433.23,433.23,448.25,11,4
494,ORD0495,CUST174,Sports,Product_12,3,83.95,26/05/2023,60,West,24.63,0,251.85,251.85,276.48,5,2
495,ORD0496,CUST024,Electronics,Product_91,3,53.49,05/06/2023,43,North,6.95,5,160.47,152.4465,159.3965,6,2
496,ORD0497,CUST114,Home & Garden,Product_2,4,123.4,16/01/2023,43,North,11.06,5,493.6,468.92,479.98,1,1
497,ORD0498,CUST032,Sports,Product_13,5,186.35,21/12/2023,31,West,17.76,5,931.75,885.1625,902.9225,12,4
498,ORD0499,CUST175,Electronics,Product_53,5,186.54,16/02/2023,24,North,12,5,932.7,886.065,898.065,2,1
499,ORD0500,CUST086,Books,Product_32,2,74.96,08/09/2023,50,North,23.57,20,149.92,119.936,143.506,9,3
500,ORD0501,CUST151,Sports,Product_95,5,110.26,06/07/2023,43,West,6.31,10,551.3,496.17,502.48,7,3
501,ORD0502,CUST194,Electronics,Product_16,5,50.21,31/01/2023,62,North,15.99,0,251.05,251.05,267.04,1,1
502,ORD0503,CUST127,Home & Garden,Product_32,3,199.17,17/09/2023,37,South,16.82,5,597.51,567.6345,584.4545,9,3
503,ORD0504,CUST155,Clothing,Product_32,3,196.41,17/01/2023,20,South,18.05,15,589.23,500.8455,518.8955,1,1
504,ORD0505,CUST234,Sports,Product_98,2,133.41,08/02/2023,69,East,10.11,5,266.82,253.479,263.589,2,1
505,ORD0506,CUST130,Sports,Product_11,1,162.84,31/10/2023,21,North,12.29,0,162.84,162.84,175.13,10,4
506,ORD0507,CUST218,Sports,Product_10,2,145.87,08/02/2023,43,East,21.87,10,291.74,262.566,284.436,2,1
507,ORD0508,CUST017,Books,Product_15,2,122.7,12/05/2023,28,South,8.9,10,245.4,220.86,229.76,5,2
508,ORD0509,CUST104,Sports,Product_17,4,20.14,30/01/2023,19,South,21.54,10,80.56,72.504,94.044,1,1
509,ORD0510,CUST161,Home & Garden,Product_40,4,96.41,07/06/2023,31,South,16.25,0,385.64,385.64,401.89,6,2
510,ORD0511,CUST137,Clothing,Product_18,2,138.21,05/10/2023,61,North,20.24,0,276.42,276.42,296.66,10,4
511,ORD0512,CUST043,Home & Garden,Product_55,2,138.73,22/07/2023,47,North,19.27,10,277.46,249.714,268.984,7,3
512,ORD0513,CUST246,Electronics,Product_73,2,80.89,07/03/2023,66,South,9.15,0,161.78,161.78,170.93,3,1
513,ORD0514,CUST176,Books,Product_25,5,188.92,18/04/2023,29,East,16.38,5,944.6,897.37,913.75,4,2
514,ORD0515,CUST039,Electronics,Product_59,4,41.8,25/09/2023,43,East,22.35,5,167.2,158.84,181.19,9,3
515,ORD0516,CUST221,Electronics,Product_78,2,105.07,10/08/2023,61,West,13.64,0,210.14,210.14,223.78,8,3
516,ORD0517,CUST170,Electronics,Product_89,3,141.27,19/10/2023,50,South,24.33,15,423.81,360.2385,384.5685,10,4
517,ORD0518,CUST247,Home & Garden,Product_22,3,142.46,18/01/2023,30,East,14.04,15,427.38,363.273,377.313,1,1
518,ORD0519,CUST026,Clothing,Product_30,5,133.24,31/03/2023,31,South,7.86,10,666.2,599.58,607.44,3,1
519,ORD0520,CUST099,Home & Garden,Product_84,5,62.3,30/06/2023,41,East,12.79,0,311.5,311.5,324.29,6,2
520,ORD0521,CUST050,Electronics,Product_85,1,39.68,12/09/2023,51,West,24.03,0,39.68,39.68,63.71,9,3
521,ORD0522,CUST153,Clothing,Product_44,1,130.83,10/09/2023,61,West,11.39,5,130.83,124.2885,135.6785,9,3
522,ORD0523,CUST152,Books,Product_32,1,123.87,14/09/2023,43,South,22.36,0,123.87,123.87,146.23,9,3
523,ORD0524,CUST013,Home & Garden,Product_51,5,44.08,12/12/2023,38,East,22.63,20,220.4,176.32,198.95,12,4
524,ORD0525,CUST060,Clothing,Product_46,5,143.98,28/03/2023,45,North,12,0,719.9,719.9,731.9,3,1
525,ORD0526,CUST250,Home & Garden,Product_21,5,96.48,31/03/2023,65,West,6.67,5,482.4,458.28,464.95,3,1
526,ORD0527,CUST135,Sports,Product_99,3,136.87,25/08/2023,53,South,19.49,5,410.61,390.0795,409.5695,8,3
527,ORD0528,CUST057,Home & Garden,Product_32,5,169.1,11/03/2023,57,South,11.23,10,845.5,760.95,772.18,3,1
528,ORD0529,CUST036,Electronics,Product_94,3,42.25,13/02/2023,19,East,20.66,0,126.75,126.75,147.41,2,1
529,ORD0530,CUST173,Electronics,Product_39,1,13.64,19/07/2023,59,South,13.85,5,13.64,12.958,26.808,7,3
530,ORD0531,CUST020,Sports,Product_12,1,158.03,01/06/2023,26,West,14.71,0,158.03,158.03,172.74,6,2
531,ORD0532,CUST065,Electronics,Product_47,1,125.84,27/03/2023,40,South,20.56,15,125.84,106.964,127.524,3,1
532,ORD0533,CUST008,Sports,Product_18,2,142.93,19/01/2023,32,South,12.65,0,285.86,285.86,298.51,1,1
533,ORD0534,CUST238,Books,Product_21,2,169.25,11/04/2023,30,North,13.86,15,338.5,287.725,301.585,4,2
534,ORD0535,CUST144,Sports,Product_13,4,162.53,05/04/2023,40,North,12.52,15,650.12,552.602,565.122,4,2
535,ORD0536,CUST142,Home & Garden,Product_21,4,192.57,11/09/2023,34,West,12.35,0,770.28,770.28,782.63,9,3
536,ORD0537,CUST204,Sports,Product_8,4,111.83,23/12/2023,65,East,15.52,10,447.32,402.588,418.108,12,4
537,ORD0538,CUST115,Clothing,Product_46,2,102.81,30/01/2023,19,North,21.18,0,205.62,205.62,226.8,1,1
538,ORD0539,CUST215,Home & Garden,Product_7,2,86.36,06/09/2023,37,East,12.24,20,172.72,138.176,150.416,9,3
539,ORD0540,CUST143,Clothing,Product_23,4,39.2,02/02/2023,37,West,15.49,5,156.8,148.96,164.45,2,1
540,ORD0541,CUST092,Books,Product_96,4,118.8,17/08/2023,63,North,18.41,5,475.2,451.44,469.85,8,3
541,ORD0542,CUST098,Home & Garden,Product_75,5,62.63,12/01/2023,20,East,10.39,5,313.15,297.4925,307.8825,1,1
542,ORD0543,CUST066,Sports,Product_86,4,185.05,28/04/2023,29,North,10.55,0,740.2,740.2,750.75,4,2
543,ORD0544,CUST032,Sports,Product_22,5,120.81,16/12/2023,57,West,23.67,20,604.05,483.24,506.91,12,4
544,ORD0545,CUST215,Home & Garden,Product_89,3,122.64,04/06/2023,19,West,19.47,0,367.92,367.92,387.39,6,2
545,ORD0546,CUST191,Clothing,Product_22,2,77.44,03/09/2023,53,North,16.54,10,154.88,139.392,155.932,9,3
546,ORD0547,CUST086,Clothing,Product_92,4,19.88,28/11/2023,31,East,17.95,5,79.52,75.544,93.494,11,4
547,ORD0548,CUST051,Home & Garden,Product_29,2,16.03,04/09/2023,33,South,5.59,15,32.06,27.251,32.841,9,3
548,ORD0549,CUST153,Electronics,Product_13,2,90.43,29/01/2023,36,South,17.36,0,180.86,180.86,198.22,1,1
549,ORD0550,CUST186,Electronics,Product_82,2,26.07,10/06/2023,51,North,15.19,5,52.14,49.533,64.723,6,2
550,ORD0551,CUST063,Clothing,Product_2,3,125.3,23/08/2023,61,East,15.91,5,375.9,357.105,373.015,8,3
551,ORD0552,CUST190,Clothing,Product_29,1,177.38,09/07/2023,63,South,12.19,10,177.38,159.642,171.832,7,3
552,ORD0553,CUST125,Clothing,Product_85,4,177.75,27/04/2023,23,West,6.63,0,711,711,717.63,4,2
553,ORD0554,CUST150,Electronics,Product_79,1,135.22,28/09/2023,30,East,8.87,0,135.22,135.22,144.09,9,3
554,ORD0555,CUST058,Electronics,Product_52,1,50.13,15/09/2023,53,South,24.01,0,50.13,50.13,74.14,9,3
555,ORD0556,CUST058,Electronics,Product_27,1,173.97,29/06/2023,39,East,13.17,10,173.97,156.573,169.743,6,2
556,ORD0557,CUST086,Sports,Product_50,2,178.36,21/06/2023,35,North,14.33,0,356.72,356.72,371.05,6,2
557,ORD0558,CUST049,Clothing,Product_95,5,47.36,01/10/2023,29,East,6.05,10,236.8,213.12,219.17,10,4
558,ORD0559,CUST180,Clothing,Product_79,2,150.11,16/09/2023,69,South,5.75,0,300.22,300.22,305.97,9,3
559,ORD0560,CUST170,Home & Garden,Product_23,2,64.44,15/05/2023,47,North,19.34,15,128.88,109.548,128.888,5,2
560,ORD0561,CUST070,Electronics,Product_88,1,162.5,20/06/2023,68,East,15.76,15,162.5,138.125,153.885,6,2
561,ORD0562,CUST015,Sports,Product_44,2,199.48,29/07/2023,57,West,15.17,5,398.96,379.012,394.182,7,3
562,ORD0563,CUST054,Home & Garden,Product_77,1,15.7,24/08/2023,24,South,9.86,5,15.7,14.915,24.775,8,3
563,ORD0564,CUST235,Electronics,Product_22,5,180.5,05/07/2023,49,North,19.9,0,902.5,902.5,922.4,7,3
564,ORD0565,CUST188,Clothing,Product_43,4,128.3,30/12/2023,65,East,8.36,0,513.2,513.2,521.56,12,4
565,ORD0566,CUST101,Sports,Product_37,1,194.94,05/04/2023,36,West,8.8,0,194.94,194.94,203.74,4,2
566,ORD0567,CUST225,Sports,Product_61,5,98.35,11/01/2023,23,South,14.21,10,491.75,442.575,456.785,1,1
567,ORD0568,CUST008,Books,Product_97,4,171,09/03/2023,37,West,10.73,5,684,649.8,660.53,3,1
568,ORD0569,CUST053,Home & Garden,Product_56,3,21.85,29/07/2023,44,East,9.95,15,65.55,55.7175,65.6675,7,3
569,ORD0570,CUST060,Electronics,Product_3,1,73.7,15/07/2023,60,East,17.9,5,73.7,70.015,87.915,7,3
570,ORD0571,CUST236,Sports,Product_63,1,22.73,08/04/2023,54,North,18.02,10,22.73,20.457,38.477,4,2
571,ORD0572,CUST108,Electronics,Product_19,3,195.32,03/04/2023,65,West,21.49,5,585.96,556.662,578.152,4,2
572,ORD0573,CUST005,Sports,Product_23,3,165.23,22/01/2023,24,North,13.35,5,495.69,470.9055,484.2555,1,1
573,ORD0574,CUST103,Home & Garden,Product_29,1,171.98,21/06/2023,22,South,6.46,0,171.98,171.98,178.44,6,2
574,ORD0575,CUST196,Home & Garden,Product_30,3,188.21,14/05/2023,28,North,10.47,5,564.63,536.3985,546.8685,5,2
575,ORD0576,CUST006,Books,Product_39,2,26.17,25/01/2023,32,South,24.6,5,52.34,49.723,74.323,1,1
576,ORD0577,CUST109,Electronics,Product_25,4,83.26,04/07/2023,20,East,16.93,10,333.04,299.736,316.666,7,3
577,ORD0578,CUST224,Electronics,Product_8,4,23.5,26/03/2023,22,East,19.19,15,94,79.9,99.09,3,1
578,ORD0579,CUST116,Electronics,Product_58,4,50.05,24/02/2023,40,West,5.15,5,200.2,190.19,195.34,2,1
579,ORD0580,CUST094,Electronics,Product_16,2,53.58,08/09/2023,54,South,15.36,0,107.16,107.16,122.52,9,3
580,ORD0581,CUST047,Home & Garden,Product_72,3,99.13,24/05/2023,26,East,5.75,5,297.39,282.5205,288.2705,5,2
581,ORD0582,CUST099,Clothing,Product_1,5,61.03,17/12/2023,32,West,16.38,5,305.15,289.8925,306.2725,12,4
582,ORD0583,CUST055,Electronics,Product_5,3,29.19,16/06/2023,20,West,23.42,0,87.57,87.57,110.99,6,2
583,ORD0584,CUST168,Sports,Product_3,1,41.82,12/08/2023,46,North,24.37,10,41.82,37.638,62.008,8,3
584,ORD0585,CUST052,Sports,Product_65,4,37.98,08/08/2023,23,West,15.81,20,151.92,121.536,137.346,8,3
585,ORD0586,CUST144,Sports,Product_4,3,194.88,28/06/2023,34,East,14.16,15,584.64,496.944,511.104,6,2
586,ORD0587,CUST013,Sports,Product_99,5,154.27,29/04/2023,43,North,23.9,0,771.35,771.35,795.25,4,2
587,ORD0588,CUST114,Electronics,Product_96,1,193.87,22/09/2023,38,South,18.47,15,193.87,164.7895,183.2595,9,3
588,ORD0589,CUST124,Clothing,Product_64,2,93.55,30/05/2023,25,South,6.3,10,187.1,168.39,174.69,5,2
589,ORD0590,CUST106,Home & Garden,Product_98,2,62.89,03/08/2023,38,East,14.31,5,125.78,119.491,133.801,8,3
590,ORD0591,CUST158,Home & Garden,Product_89,5,161.68,16/07/2023,28,East,9.8,5,808.4,767.98,777.78,7,3
591,ORD0592,CUST147,Electronics,Product_10,1,71.99,11/02/2023,55,North,14.4,15,71.99,61.1915,75.5915,2,1
592,ORD0593,CUST145,Home & Garden,Product_21,4,66.88,22/02/2023,25,North,14.11,5,267.52,254.144,268.254,2,1
593,ORD0594,CUST120,Electronics,Product_46,3,54.18,26/11/2023,59,East,16.64,5,162.54,154.413,171.053,11,4
594,ORD0595,CUST063,Electronics,Product_91,1,34.64,08/09/2023,41,East,12.14,5,34.64,32.908,45.048,9,3
595,ORD0596,CUST019,Books,Product_27,2,58.73,22/10/2023,52,South,8.29,10,117.46,105.714,114.004,10,4
596,ORD0597,CUST092,Books,Product_66,5,77.51,28/09/2023,31,South,15.07,0,387.55,387.55,402.62,9,3
597,ORD0598,CUST058,Books,Product_41,5,138.06,03/05/2023,31,South,21.6,15,690.3,586.755,608.355,5,2
598,ORD0599,CUST183,Electronics,Product_13,3,21.89,05/12/2023,27,East,18.28,10,65.67,59.103,77.383,12,4
599,ORD0600,CUST090,Sports,Product_9,5,50,23/09/2023,29,West,11.77,10,250,225,236.77,9,3
600,ORD0601,CUST229,Clothing,Product_36,5,163.71,14/12/2023,55,East,23.71,0,818.55,818.55,842.26,12,4
601,ORD0602,CUST218,Electronics,Product_86,1,37.92,29/01/2023,61,East,23.24,10,37.92,34.128,57.368,1,1
602,ORD0603,CUST117,Sports,Product_90,4,75.1,04/02/2023,63,South,9.19,0,300.4,300.4,309.59,2,1
603,ORD0604,CUST062,Sports,Product_58,3,174.29,06/01/2023,51,East,5.79,0,522.87,522.87,528.66,1,1
604,ORD0605,CUST023,Sports,Product_54,1,39.44,21/04/2023,58,North,19.83,5,39.44,37.468,57.298,4,2
605,ORD0606,CUST127,Home & Garden,Product_12,4,25.72,21/10/2023,27,East,21.55,5,102.88,97.736,119.286,10,4
606,ORD0607,CUST137,Home & Garden,Product_81,1,102.06,18/03/2023,34,East,24.36,10,102.06,91.854,116.214,3,1
607,ORD0608,CUST140,Books,Product_78,1,67.46,15/12/2023,34,East,22.8,0,67.46,67.46,90.26,12,4
608,ORD0609,CUST245,Electronics,Product_14,5,117.05,27/05/2023,20,East,17.01,5,585.25,555.9875,572.9975,5,2
609,ORD0610,CUST129,Clothing,Product_34,4,162.72,08/03/2023,48,West,15.6,0,650.88,650.88,666.48,3,1
610,ORD0611,CUST058,Clothing,Product_53,3,36.06,08/01/2023,68,East,5.56,20,108.18,86.544,92.104,1,1
611,ORD0612,CUST122,Clothing,Product_20,3,120.33,02/05/2023,18,North,9.93,10,360.99,324.891,334.821,5,2
612,ORD0613,CUST001,Home & Garden,Product_75,4,106.05,06/12/2023,29,North,14.19,10,424.2,381.78,395.97,12,4
613,ORD0614,CUST239,Books,Product_16,5,37.37,24/06/2023,56,East,17.57,5,186.85,177.5075,195.0775,6,2
614,ORD0615,CUST034,Electronics,Product_95,2,128.56,28/06/2023,21,South,16.15,0,257.12,257.12,273.27,6,2
615,ORD0616,CUST096,Electronics,Product_70,1,61.99,26/03/2023,59,West,19.85,20,61.99,49.592,69.442,3,1
616,ORD0617,CUST126,Home & Garden,Product_56,5,102.69,14/02/2023,30,East,10.6,0,513.45,513.45,524.05,2,1
617,ORD0618,CUST118,Electronics,Product_83,4,25.63,16/05/2023,51,East,16.3,5,102.52,97.394,113.694,5,2
618,ORD0619,CUST048,Sports,Product_58,1,97.32,09/12/2023,59,East,6.76,10,97.32,87.588,94.348,12,4
619,ORD0620,CUST089,Books,Product_4,3,68.23,16/01/2023,38,South,13.27,0,204.69,204.69,217.96,1,1
620,ORD0621,CUST232,Books,Product_4,2,166.25,29/11/2023,39,South,20,15,332.5,282.625,302.625,11,4
621,ORD0622,CUST237,Books,Product_20,3,20.83,14/07/2023,21,South,18.87,5,62.49,59.3655,78.2355,7,3
622,ORD0623,CUST117,Home & Garden,Product_10,4,89.54,09/01/2023,35,West,24.81,0,358.16,358.16,382.97,1,1
623,ORD0624,CUST129,Clothing,Product_24,1,97.1,12/11/2023,22,North,10.56,0,97.1,97.1,107.66,11,4
624,ORD0625,CUST016,Home & Garden,Product_99,4,147.75,30/11/2023,36,West,14.96,0,591,591,605.96,11,4
625,ORD0626,CUST189,Books,Product_26,1,119.11,29/11/2023,19,South,11.59,15,119.11,101.2435,112.8335,11,4
626,ORD0627,CUST231,Clothing,Product_37,5,136.77,23/11/2023,29,North,13.81,10,683.85,615.465,629.275,11,4
627,ORD0628,CUST192,Sports,Product_85,2,157.64,15/01/2023,34,North,22.14,0,315.28,315.28,337.42,1,1
628,ORD0629,CUST191,Home & Garden,Product_54,5,173.82,23/11/2023,27,South,18.68,0,869.1,869.1,887.78,11,4
629,ORD0630,CUST069,Home & Garden,Product_21,5,69.64,12/04/2023,51,South,22.65,10,348.2,313.38,336.03,4,2
630,ORD0631,CUST022,Sports,Product_74,4,112.22,14/08/2023,23,West,9.07,10,448.88,403.992,413.062,8,3
631,ORD0632,CUST093,Sports,Product_38,2,169.62,05/10/2023,25,South,22.47,5,339.24,322.278,344.748,10,4
632,ORD0633,CUST247,Home & Garden,Product_46,1,198,23/04/2023,68,North,6.2,5,198,188.1,194.3,4,2
633,ORD0634,CUST195,Home & Garden,Product_4,1,179.01,01/01/2023,28,East,22.77,0,179.01,179.01,201.78,1,1
634,ORD0635,CUST076,Home & Garden,Product_60,3,80.58,23/09/2023,29,South,11.58,10,241.74,217.566,229.146,9,3
635,ORD0636,CUST154,Home & Garden,Product_57,1,47.08,27/07/2023,26,South,11.29,20,47.08,37.664,48.954,7,3
636,ORD0637,CUST144,Home & Garden,Product_45,4,102.98,20/04/2023,19,West,15.24,0,411.92,411.92,427.16,4,2
637,ORD0638,CUST179,Home & Garden,Product_20,5,150.91,19/07/2023,25,West,23.81,10,754.55,679.095,702.905,7,3
638,ORD0639,CUST229,Electronics,Product_17,5,103.59,02/11/2023,28,South,5.96,5,517.95,492.0525,498.0125,11,4
639,ORD0640,CUST086,Sports,Product_71,5,101.8,12/01/2023,53,North,12.04,5,509,483.55,495.59,1,1
640,ORD0641,CUST185,Sports,Product_4,2,169.26,11/12/2023,27,North,22.13,0,338.52,338.52,360.65,12,4
641,ORD0642,CUST029,Electronics,Product_93,1,78.67,07/07/2023,38,East,12.92,15,78.67,66.8695,79.7895,7,3
642,ORD0643,CUST206,Home & Garden,Product_14,4,173.36,03/06/2023,37,South,8.98,5,693.44,658.768,667.748,6,2
643,ORD0644,CUST220,Electronics,Product_3,2,87.29,30/11/2023,65,West,13.5,5,174.58,165.851,179.351,11,4
644,ORD0645,CUST069,Clothing,Product_88,3,72.36,06/10/2023,25,North,12.71,5,217.08,206.226,218.936,10,4
645,ORD0646,CUST047,Home & Garden,Product_80,4,96.26,20/06/2023,53,East,23.31,0,385.04,385.04,408.35,6,2
646,ORD0647,CUST241,Electronics,Product_58,4,154.86,14/05/2023,46,South,20.24,0,619.44,619.44,639.68,5,2
647,ORD0648,CUST094,Home & Garden,Product_55,4,33.94,25/01/2023,59,North,15.1,10,135.76,122.184,137.284,1,1
648,ORD0649,CUST238,Home & Garden,Product_4,5,47.32,18/01/2023,29,South,24.77,0,236.6,236.6,261.37,1,1
649,ORD0650,CUST190,Books,Product_24,4,190.77,09/07/2023,31,South,14.31,10,763.08,686.772,701.082,7,3
650,ORD0651,CUST244,Electronics,Product_34,1,43.34,21/05/2023,65,North,6.16,5,43.34,41.173,47.333,5,2
651,ORD0652,CUST197,Clothing,Product_30,4,117.87,12/02/2023,67,North,10.25,5,471.48,447.906,458.156,2,1
652,ORD0653,CUST204,Home & Garden,Product_82,5,120.07,30/11/2023,38,North,13.72,5,600.35,570.3325,584.0525,11,4
653,ORD0654,CUST144,Sports,Product_19,4,103.03,11/10/2023,39,South,8.14,5,412.12,391.514,399.654,10,4
654,ORD0655,CUST218,Home & Garden,Product_31,3,132.5,26/05/2023,38,South,23.95,0,397.5,397.5,421.45,5,2
655,ORD0656,CUST218,Clothing,Product_60,3,53.67,11/11/2023,61,East,20.34,5,161.01,152.9595,173.2995,11,4
656,ORD0657,CUST176,Home & Garden,Product_60,5,115.01,15/11/2023,67,West,10.37,10,575.05,517.545,527.915,11,4
657,ORD0658,CUST085,Books,Product_19,1,80.71,02/04/2023,47,South,16.82,10,80.71,72.639,89.459,4,2
658,ORD0659,CUST039,Home & Garden,Product_49,1,135.72,28/06/2023,56,West,19.43,0,135.72,135.72,155.15,6,2
659,ORD0660,CUST100,Electronics,Product_63,2,36.83,25/02/2023,37,North,23.83,5,73.66,69.977,93.807,2,1
660,ORD0661,CUST033,Home & Garden,Product_83,5,118.47,04/06/2023,41,South,22.63,0,592.35,592.35,614.98,6,2
661,ORD0662,CUST222,Books,Product_22,4,45.2,09/06/2023,40,East,15.3,0,180.8,180.8,196.1,6,2
662,ORD0663,CUST101,Sports,Product_24,5,62.94,21/04/2023,24,East,20.49,0,314.7,314.7,335.19,4,2
663,ORD0664,CUST023,Clothing,Product_76,2,51.55,17/05/2023,26,West,16.24,15,103.1,87.635,103.875,5,2
664,ORD0665,CUST250,Home & Garden,Product_30,5,44.74,20/08/2023,18,North,16.05,0,223.7,223.7,239.75,8,3
665,ORD0666,CUST010,Sports,Product_58,5,166.89,08/08/2023,43,West,7.29,0,834.45,834.45,841.74,8,3
666,ORD0667,CUST246,Electronics,Product_31,2,64.28,09/03/2023,55,North,7.52,0,128.56,128.56,136.08,3,1
667,ORD0668,CUST069,Sports,Product_100,1,186.15,29/10/2023,55,East,15.59,0,186.15,186.15,201.74,10,4
668,ORD0669,CUST100,Home & Garden,Product_64,4,194.29,06/09/2023,61,West,10.38,10,777.16,699.444,709.824,9,3
